189 421 917
616 573 114
122 225 486
268 441 671
329 27 686
213 171 248
317 510 573
862 899 913
391 965 332
412 496 218
576 63 611
642 33 580
182 301 643
929 647 922
420 592 71
699 92 238
609 692 704
216 802 512
217 621 959
759 78 251
21 478 286
421 644 831
605 107 830
221 15 648
45 821 333
454 909 753
745 655 588
316 555 540
383 477 135
890 379 389
733 255 248
953 597 850
391 307 27
232 55 87
97 234 791
210 250 104
668 632 878
298 436 357
514 683 798
14 693 217
95 46 484
472 92 377
25 42 796
419 623 679
306 938 102
619 804 675
864 664 456
528 949 239
821 21 844
790 262 752
257 55 999
563 419 594
776 631 608
883 982 887
351 307 9
430 651 79
397 131 245
523 314 882
191 842 361
94 169 642
816 65 538
633 138 188
696 588 913
214 999 224
982 650 203
737 968 185
376 684 309
371 87 971
945 424 803
154 771 117
96 983 380
859 683 832
240 321 382
824 736 711
509 648 135
542 891 658
620 116 857
167 794 870
454 80 531
904 988 180
233 484 927
261 239 228
510 541 385
712 292 873
440 225 485
576 96 542
810 581 721
203 459 827
337 971 75
974 89 996
23 616 291
644 770 552
792 532 33
152 152 913
771 966 953
599 299 428
250 667 508
623 483 452
25 307 362
648 566 702
651 965 974
129 834 99
788 70 803
152 285 751
646 989 287
687 994 847
454 294 517
720 484 935
864 236 192
903 485 789
245 400 760
388 890 18
358 856 492
733 960 391
586 735 164
141 167 818
254 364 68
340 368 547
256 917 118
98 218 591
259 11 670
712 243 561
447 599 578
580 369 158
537 387 101
354 123 890
642 39 268
767 863 868
468 249 264
988 206 295
773 797 856
771 885 528
998 998 588
339 462 531
292 918 896
421 211 201
399 693 21
209 103 71
568 681 287
226 825 756
603 260 284
376 569 46
985 607 534
972 926 155
256 816 591
862 240 932
588 468 872
771 747 696
562 614 777
822 494 743
251 962 439
704 952 462
127 367 920
703 375 731
832 196 273
299 598 107
685 29 720
703 971 188
529 23 297
414 104 466
944 253 673
984 616 303
391 250 167
233 636 921
165 305 929
335 131 544
532 753 243
776 91 790
544 88 110
787 332 105
827 681 200
191 104 519
245 769 29
19 990 181
688 965 835
605 489 795
555 273 707
627 772 253
597 261 29
853 82 948
278 5 980
7 7 566
60 165 590
497 176 259
830 267 649
484 79 123
755 147 703
356 341 442
664 423 80
435 498 48
438 851 17
270 831 804
815 173 850
803 46 424
778 236 792
459 920 303
138 685 306
258 365 55
658 74 171
411 139 668
87 220 197
799 241 91
655 918 395
226 217 316
236 310 193
429 328 403
869 803 71
458 501 365
634 107 420
467 754 333
800 524 886
821 905 38
546 713 93
642 909 338
45 812 532
588 800 250
300 785 99
116 890 828
184 731 986
21 124 301
348 314 454
756 440 841
40 664 37
764 358 176
954 608 737
946 721 879
139 103 308
601 684 854
284 502 145
352 958 705
82 430 733
275 131 461
27 313 714
430 916 331
831 922 266
227 612 719
613 477 156
623 585 534
213 535 801
296 691 881
11 188 500
265 581 840
412 944 727
985 588 108
987 175 403
931 628 18
943 418 659
587 611 697
300 269 173
400 170 93
169 214 421
737 78 365
827 908 674
873 601 320
764 486 761
305 709 144
976 797 829
713 751 322
950 541 177
741 98 346
778 342 466
825 98 408
29 876 661
640 943 604
797 687 468
192 317 228
914 223 756
538 567 189
74 742 691
713 561 319
535 897 522
529 278 391
191 570 309
94 615 464
723 20 31
205 326 337
711 347 822
452 221 432
655 141 533
636 588 963
597 960 865
448 326 879
659 498 510
99 296 18
738 192 126
976 712 12
808 198 176
932 574 930
741 923 617
351 189 139
115 686 970
737 978 772
155 554 215
534 928 914
920 832 919
524 591 939
594 950 410
964 726 282
814 324 909
584 82 265
637 119 331
899 262 473
723 101 960
624 765 44
990 995 551
182 213 272
890 147 912
350 450 328
468 20 158
334 357 837
107 593 48
369 140 964
455 237 409
787 96 24
328 558 10
547 691 38
301 607 581
474 754 913
731 44 394
319 634 53
564 528 781
4 419 832
988 721 504
6 390 949
814 944 708
660 955 725
224 795 942
244 92 376
630 494 249
60 303 326
376 802 550
237 934 498
380 133 24
129 993 103
429 272 696
707 995 864
532 509 538
996 776 455
357 379 397
982 729 807
481 500 422
649 821 878
252 735 842
597 112 297
642 693 51
573 431 485
893 16 579
572 279 366
882 527 509
325 789 269
651 772 779
498 18 57
684 326 693
868 292 905
447 272 681
554 497 460
595 503 265
948 359 198
445 276 473
258 429 252
211 805 962
366 863 436
365 655 691
277 996 327
280 147 906
127 313 552
870 634 591
700 439 637
976 196 111
306 372 444
288 197 266
927 910 527
590 108 899
75 38 890
405 555 307
894 472 178
335 977 315
485 93 733
328 419 884
842 409 376
70 488 644
272 382 502
264 45 946
398 10 99
641 873 925
374 686 829
447 228 369
411 421 105
350 451 216
224 37 131
275 146 765
755 86 398
321 708 557
492 300 200
630 20 167
164 716 902
982 802 407
222 420 841
649 522 751
15 436 966
738 770 235
952 949 286
243 647 255
889 818 926
239 881 192
758 837 749
543 322 493
89 519 761
792 289 423
4 379 63
610 56 772
596 372 308
283 649 99
425 171 366
978 43 639
76 130 642
756 78 75
477 982 780
468 371 448
321 462 632
761 881 279
172 632 35
163 285 64
132 951 641
88 834 385
413 396 230
813 788 877
574 337 160
596 153 237
328 287 162
984 127 129
110 489 605
315 421 679
346 826 342
572 327 24
351 297 241
98 206 759
350 435 912
908 565 273
191 825 867
664 166 541
189 36 78
311 363 731
846 668 590
839 256 514
771 566 188
390 628 438
143 865 654
303 21 204
111 678 922
558 552 199
518 365 918
27 706 61
121 766 129
621 84 339
906 433 137
108 711 305
215 827 749
840 980 631
599 5 51
578 375 219
844 166 266
411 123 79
310 341 292
55 594 678
793 516 116
257 680 71
269 563 955
30 376 520
33 545 594
1 435 231
307 233 764
785 432 229
463 457 475
185 33 923
238 405 81
972 724 851
129 835 168
972 72 655
877 452 420
13 40 37
127 137 192
282 407 76
26 743 396
447 752 413
938 621 977
122 675 250
188 951 323
321 562 28
772 454 944
144 41 675
129 387 456
114 955 18
523 992 335
663 912 154
104 741 71
726 244 529
797 437 555
281 202 948
271 715 26
192 10 392
989 627 808
176 946 692
379 91 150
197 72 513
514 780 653
863 87 872
233 893 935
379 223 758
247 287 875
128 408 83
480 884 336
201 184 896
7 379 748
104 977 917
521 267 320
554 202 223
595 327 653
101 749 420
867 48 619
83 54 704
732 880 366
311 259 10
119 713 114
278 425 133
570 249 590
742 366 592
627 861 858
397 57 409
135 675 975
859 588 815
280 678 181
967 332 815
473 912 546
266 671 91
545 4 771
985 368 384
718 57 456
159 14 791
478 395 243
675 668 729
808 385 75
672 482 671
645 504 36
873 370 198
481 412 19
995 90 722
250 987 858
939 422 510
90 440 396
743 641 356
593 181 384
790 971 132
532 928 18
863 417 988
958 842 126
772 312 696
631 295 891
8 648 534
684 417 518
419 584 946
169 98 560
559 461 247
621 555 509
267 867 977
836 972 904
78 375 456
414 723 802
319 8 188
450 832 642
328 815 89
530 122 955
418 892 330
456 458 606
238 51 293
920 430 233
868 766 739
765 431 842
105 17 727
913 135 300
29 863 245
725 471 513
562 580 64
919 117 548
579 843 254
208 170 715
63 26 115
622 998 419
252 488 761
670 32 408
225 565 673
400 879 196
167 719 400
274 169 267
441 895 542
699 866 321
830 158 497
803 358 887
597 271 546
57 613 206
192 621 748
205 283 740
959 144 161
885 458 596
6 570 156
218 170 170
64 851 787
988 698 85
861 410 396
74 497 679
821 766 390
134 183 570
948 826 342
797 585 454
444 211 989
98 636 935
275 791 80
291 209 300
907 368 173
11 582 642
76 675 381
465 441 735
653 610 88
342 15 464
125 515 957
592 192 292
275 364 675
215 727 972
77 812 259
488 736 747
844 433 163
352 748 31
262 510 951
271 250 548
909 672 922
592 118 422
437 608 285
111 550 740
399 438 460
450 68 425
260 762 863
648 133 68
730 356 904
858 416 845
362 736 159
101 643 965
633 25 347
193 414 274
680 233 703
435 944 853
578 512 580
40 615 111
100 911 216
603 974 157
739 358 422
184 595 704
335 936 349
75 294 700
300 543 734
426 302 198
839 497 925
216 547 82
970 651 688
696 549 788
237 923 441
852 119 597
181 756 851
958 837 414
297 187 142
523 237 202
509 681 114
367 949 892
727 235 604
946 212 546
672 611 43
407 732 681
734 694 111
211 515 152
712 326 943
531 420 628
804 711 71
669 649 567
905 895 358
845 541 688
390 393 573
957 354 209
162 421 331
638 597 980
108 920 680
285 883 970
959 124 598
879 629 92
523 998 602
928 497 97
473 262 566
339 969 419
864 153 170
534 437 233
547 995 487
484 803 301
524 51 23
214 680 366
417 129 85
386 928 446
700 622 757
564 805 754
789 950 790
950 556 280
844 250 136
218 673 398
361 509 899
55 654 866
263 357 267
404 624 275
142 767 512
597 274 692
947 523 522
631 357 802
740 570 624
439 254 587
182 768 968
512 874 414
198 595 892
342 752 761
926 756 156
750 121 76
995 502 848
678 745 110
155 664 900
418 289 985
524 318 272
543 351 52
932 122 618
932 859 811
1 332 610
355 880 446
440 760 130
488 177 107
923 169 47
73 459 505
147 791 792
833 494 770
293 601 949
796 423 6
620 508 31
174 321 268
327 173 844
396 858 152
884 818 31
827 564 367
568 300 130
41 930 226
837 730 575
337 787 143
924 296 156
427 70 373
20 96 42
628 352 214
69 368 207
459 387 323
464 803 985
934 58 813
896 329 794
692 937 904
771 413 947
147 231 169
717 917 892
365 803 511
872 975 608
664 15 367
454 738 18
522 143 645
242 893 345
974 660 292
854 249 125
948 48 755
467 21 97
143 666 635
312 498 275
618 978 597
158 867 179
518 681 857
502 734 924
195 579 782
294 590 629
860 567 3
352 316 496
110 424 120
101 703 583
197 645 723
193 679 635
24 725 454
160 447 348
531 927 748
224 718 207
865 387 113
278 179 556
345 85 677
631 485 763
535 942 796
792 141 99
870 555 297
119 915 88
45 672 433
503 114 845
633 200 439
847 256 172
554 831 527
163 501 875
707 352 571
486 69 939
761 944 20
