468 188 316
872 40 239
909 659 874
63 820 467
295 102 654
538 570 546
791 450 264
643 35 174
451 963 51
265 410 557
314 208 384
901 586 307
528 256 936
278 222 36
588 451 247
675 618 288
227 324 191
377 124 295
879 673 665
497 663 634
415 162 705
479 554 320
897 166 26
365 565 977
434 50 74
736 869 877
397 680 629
336 759 703
517 733 80
333 72 592
652 89 746
106 302 365
714 423 438
237 617 985
694 160 594
900 481 548
385 573 208
254 665 487
859 138 179
574 31 797
770 505 474
711 347 805
945 475 478
305 472 336
199 643 79
591 29 432
882 220 682
726 516 104
529 344 320
684 274 694
654 413 195
835 212 617
306 458 469
107 727 649
86 89 810
282 771 44
30 375 662
63 123 939
918 823 517
271 692 786
18 765 650
375 638 508
108 330 869
732 777 611
597 677 981
871 915 653
419 334 363
79 239 313
578 426 409
603 990 679
516 232 203
196 907 646
834 333 546
831 97 704
339 461 255
719 889 625
582 235 6
799 732 18
202 777 375
25 614 942
114 121 186
738 216 424
322 677 676
315 618 330
258 956 139
12 456 761
475 459 329
831 174 776
972 660 660
723 705 683
951 639 818
90 901 655
154 112 223
597 627 563
974 978 665
846 312 762
213 517 36
598 661 23
304 644 961
555 653 288
240 640 605
911 440 760
17 434 235
563 967 452
244 424 540
520 2 186
901 85 471
273 194 527
887 128 777
640 807 923
823 964 900
169 272 781
577 369 857
740 100 541
421 820 453
943 320 202
999 756 41
838 799 43
49 154 96
621 707 724
509 732 843
610 165 464
96 811 557
935 773 519
913 981 876
427 887 512
454 697 43
172 323 181
523 380 154
369 572 80
160 88 67
36 240 486
775 157 931
338 57 564
871 156 249
640 951 968
900 605 487
606 597 638
559 350 894
483 180 80
941 58 389
387 36 658
772 309 444
217 189 936
957 433 813
963 911 889
692 736 861
835 366 958
835 140 515
753 727 955
537 547 273
978 688 340
126 789 707
424 540 379
33 430 609
914 71 225
300 722 907
405 972 510
151 316 698
912 259 426
144 469 930
461 781 228
504 69 180
531 159 72
222 723 641
576 361 789
515 206 829
229 645 139
62 106 282
80 169 126
510 867 548
465 216 882
746 45 889
822 198 784
599 102 413
179 941 149
965 665 513
729 70 722
286 540 147
480 196 153
494 103 973
36 304 450
578 942 251
785 961 939
958 126 379
802 668 410
597 397 68
179 651 10
648 308 65
465 861 148
870 943 676
540 193 258
288 855 369
506 16 444
42 316 420
658 962 86
556 626 284
428 920 290
608 295 275
879 250 212
959 4 689
62 617 298
558 937 162
5 575 825
405 145 981
739 971 163
107 706 277
974 11 486
934 352 558
114 766 696
308 223 818
895 825 444
417 554 388
755 353 889
894 296 244
573 941 758
768 862 233
330 352 636
356 568 341
15 597 638
891 17 991
308 326 125
799 916 574
713 57 238
759 375 279
757 660 883
249 323 555
508 639 385
952 166 534
189 244 171
395 293 955
454 723 69
80 759 476
800 493 656
40 110 649
289 627 121
277 762 545
437 926 283
47 943 471
522 22 545
874 84 406
979 796 587
293 789 747
264 206 507
200 269 408
279 277 703
933 171 379
813 841 847
64 951 133
56 573 309
661 531 699
795 117 489
13 207 450
455 921 519
408 61 96
519 164 576
801 867 58
867 610 534
14 742 660
960 965 429
306 93 295
615 348 983
962 952 443
299 646 74
746 482 65
924 143 301
915 785 506
641 280 991
880 647 70
128 333 971
740 612 218
480 638 941
918 654 604
499 354 839
633 680 392
867 441 77
131 684 846
994 400 910
575 941 105
205 995 852
726 248 355
259 723 542
443 723 273
101 794 648
251 157 839
834 378 2
193 90 337
23 889 834
869 633 330
660 144 318
341 270 457
107 186 132
906 695 927
525 265 964
978 78 283
271 724 847
511 387 598
439 680 589
850 304 946
615 325 332
140 179 456
127 873 486
119 583 387
4 877 235
822 687 129
804 782 177
476 12 145
503 178 706
446 73 998
569 710 805
104 274 494
629 127 383
858 567 672
259 334 78
219 425 382
544 755 788
184 824 501
27 345 315
838 63 210
587 661 47
819 190 779
506 924 986
124 910 758
627 226 580
219 309 124
487 718 152
620 476 368
444 560 666
879 722 779
39 331 610
674 638 863
692 879 908
257 735 259
216 276 870
878 992 772
756 552 866
834 440 748
126 941 79
57 473 19
288 267 263
154 454 252
337 227 191
951 521 96
625 990 276
796 547 623
4 523 262
464 815 62
12 129 441
993 81 270
912 657 317
226 767 998
701 659 714
873 924 885
28 584 571
618 487 546
821 257 339
431 874 619
864 420 691
507 257 335
847 499 498
656 164 299
446 232 324
946 375 998
766 595 133
388 425 741
310 566 147
229 711 135
26 503 801
143 933 350
505 374 39
265 756 430
158 651 599
181 656 704
280 867 859
888 187 370
147 655 619
659 399 606
687 102 390
875 27 203
744 975 143
422 97 335
720 261 483
203 973 593
778 37 706
517 903 81
972 824 387
769 859 547
509 34 427
820 782 401
317 41 189
866 611 215
326 722 98
378 3 529
995 369 330
304 33 641
144 773 692
239 648 11
240 814 768
227 162 713
83 191 650
517 73 252
426 230 258
956 360 148
912 140 545
384 88 814
63 981 414
728 789 973
743 9 521
746 334 157
680 282 166
358 344 233
272 33 879
186 581 340
624 421 100
417 880 158
223 172 120
918 412 570
149 845 161
417 651 211
601 256 803
677 792 57
637 772 666
890 171 301
249 426 113
696 43 263
144 423 350
3 249 326
972 809 737
108 389 865
197 30 720
918 203 366
516 869 962
804 950 228
983 322 616
600 847 458
245 146 514
559 342 175
823 609 251
467 5 226
83 639 523
211 55 51
860 38 36
423 690 650
347 674 128
919 542 845
982 873 300
331 866 827
674 827 5
104 6 75
311 825 460
677 568 340
520 385 123
182 292 415
934 274 670
774 328 704
63 822 654
353 648 550
655 369 153
111 692 543
784 66 49
259 119 175
582 388 406
678 405 406
43 158 544
764 118 260
144 267 948
329 382 269
319 56 140
125 318 11
536 40 783
213 5 9
518 671 502
521 371 965
272 527 186
925 335 726
105 927 14
921 543 125
0 378 976
752 180 93
815 993 318
575 362 340
266 688 949
628 70 562
162 796 864
877 323 258
682 589 783
833 757 573
778 170 791
650 351 391
618 304 706
808 824 103
771 387 839
807 430 223
948 218 263
915 688 455
392 898 177
216 230 124
796 798 762
280 664 294
419 67 470
595 162 646
124 435 633
642 328 386
786 834 151
662 775 425
288 202 329
262 591 225
775 395 599
689 881 797
417 743 791
780 866 14
57 574 435
109 814 407
651 548 25
228 855 601
432 274 464
757 351 502
218 488 773
811 614 420
357 998 66
275 173 964
614 835 729
972 140 946
500 964 357
422 831 608
848 908 798
583 390 602
472 795 132
741 595 97
979 291 845
426 765 935
593 227 413
270 764 826
813 8 155
706 752 54
144 11 135
762 463 104
269 37 571
584 535 113
617 195 801
632 388 220
137 326 227
543 363 688
823 320 198
843 138 498
455 185 115
967 149 261
650 500 5
826 257 747
262 974 958
5 904 735
565 83 142
934 775 266
604 360 233
443 17 895
894 190 247
862 493 895
96 293 21
425 879 941
24 503 125
568 140 414
176 774 905
379 15 834
613 814 7
768 389 310
309 998 23
318 19 871
657 370 409
789 102 777
547 789 149
279 202 554
848 300 516
957 378 770
968 702 630
386 366 65
290 830 241
607 287 813
718 146 132
278 111 705
965 134 368
151 986 26
242 872 325
443 80 221
138 517 254
115 729 378
228 981 924
892 907 58
177 74 490
642 548 978
299 371 380
568 408 797
783 346 621
833 868 820
836 620 525
584 153 892
246 552 497
842 138 462
542 474 61
99 361 473
195 687 711
280 972 128
926 512 878
163 772 949
766 351 893
472 873 555
8 861 86
69 877 97
577 442 776
622 143 446
131 557 139
804 415 13
461 33 72
57 708 282
638 29 331
235 409 731
560 922 95
469 862 334
286 640 181
223 941 366
877 856 346
897 89 78
995 824 10
206 324 4
252 579 521
245 503 597
18 814 995
572 132 640
998 865 200
145 335 984
707 286 224
203 896 392
43 240 403
707 325 254
17 813 509
441 786 705
972 333 418
685 209 314
995 746 789
746 846 819
293 106 433
836 133 422
766 244 499
32 332 703
850 710 52
398 888 567
451 134 859
558 611 479
291 334 981
810 520 820
47 515 608
224 939 670
941 626 877
726 616 885
412 486 987
885 543 343
627 798 860
87 948 414
94 167 216
110 753 566
216 476 861
879 189 892
653 707 813
133 257 893
25 626 750
149 640 779
945 974 274
998 321 872
381 612 233
995 56 825
858 905 281
605 186 281
820 426 588
523 322 626
919 654 252
849 283 613
968 194 708
861 874 619
399 855 99
626 844 305
713 565 248
818 581 286
344 178 28
511 580 222
98 359 997
485 800 895
834 374 123
377 821 768
209 440 182
79 804 336
803 632 584
727 675 583
135 832 839
690 33 120
476 360 183
585 405 63
400 221 881
160 837 321
448 590 123
748 806 352
47 426 490
435 19 660
37 374 543
695 768 668
861 798 470
888 508 283
832 697 318
612 818 570
590 914 426
28 936 243
524 698 318
388 551 632
302 142 178
431 530 889
883 115 464
709 960 849
473 930 852
30 43 26
925 299 503
296 657 324
395 215 833
861 293 257
853 829 541
746 365 146
654 752 114
209 947 700
596 804 359
218 966 917
569 594 471
841 177 153
415 687 58
253 664 387
799 633 154
518 428 133
239 793 521
75 971 155
59 478 184
769 446 447
757 872 531
193 438 647
558 856 638
900 707 203
234 14 715
477 798 587
97 894 862
258 42 687
597 175 225
618 666 702
616 445 574
980 846 173
543 766 241
831 805 313
263 107 790
733 31 420
396 126 760
965 981 507
266 464 190
391 706 254
674 325 546
619 554 280
261 400 944
425 208 196
343 966 640
609 363 34
