941 30 863
265 816 109
866 826 447
621 929 73
16 229 454
950 985 659
625 600 923
907 700 127
144 454 935
615 606 89
442 12 597
215 591 650
865 15 512
586 798 513
112 46 904
37 550 607
258 922 430
391 543 84
688 591 263
323 508 985
309 813 78
243 945 920
540 593 310
51 216 613
557 374 239
101 857 698
932 676 764
637 694 597
105 912 273
931 530 646
187 282 840
194 743 138
388 342 473
86 450 320
305 538 898
941 199 437
380 650 665
563 604 969
705 473 727
604 996 647
431 807 786
681 382 864
874 184 557
307 922 297
299 939 402
831 303 732
239 454 36
383 579 331
371 351 922
625 953 902
151 89 222
964 329 434
795 371 165
49 182 239
303 967 462
440 244 473
40 266 40
187 293 684
298 778 597
803 237 997
311 136 537
973 813 110
624 732 81
864 964 237
395 23 250
762 899 319
934 924 799
885 412 807
184 1 568
728 219 963
711 165 583
781 549 197
86 22 152
329 681 614
685 30 544
973 211 327
390 814 709
17 932 988
508 617 858
308 274 447
126 187 879
992 186 801
404 283 498
98 829 248
477 22 762
80 629 831
497 131 212
625 920 464
223 81 389
696 308 778
171 942 308
642 901 152
888 862 428
828 767 700
515 4 521
491 755 848
491 692 306
928 548 243
565 128 663
772 937 792
230 932 32
673 5 866
877 984 347
571 954 976
793 239 852
567 963 971
430 30 693
903 268 358
163 596 537
535 10 273
75 619 361
894 386 89
208 901 387
400 997 947
611 129 508
557 70 60
525 449 459
300 403 6
181 625 216
132 97 44
922 971 423
638 34 65
530 92 457
649 26 431
28 498 424
103 658 723
559 505 608
730 930 892
937 616 126
303 123 695
710 38 284
42 447 865
394 325 680
794 437 199
428 881 786
739 235 612
540 695 444
828 688 580
244 670 109
884 112 554
695 325 89
619 42 720
568 53 941
469 861 633
448 347 928
582 661 11
183 346 117
788 529 910
422 424 603
504 975 902
601 602 987
531 241 664
696 892 373
214 574 318
269 46 809
410 328 518
109 711 960
527 337 939
924 553 552
323 811 39
651 694 59
438 991 276
320 317 165
941 342 598
531 503 918
314 595 0
925 871 39
277 814 177
781 172 797
747 404 434
380 888 215
289 29 361
9 755 122
511 207 406
644 187 262
589 885 955
9 122 304
86 610 525
262 258 717
541 334 447
800 6 118
497 252 786
942 896 826
906 976 316
834 130 81
780 177 937
159 320 318
633 817 468
127 427 839
370 921 666
516 809 888
173 489 537
141 933 216
888 174 171
770 179 509
58 871 275
818 108 828
396 534 923
498 553 285
875 502 572
989 668 450
989 469 517
315 139 922
783 189 563
158 995 823
432 10 554
277 900 110
974 46 110
553 247 595
532 110 966
480 315 899
912 226 714
903 624 179
888 453 732
966 494 44
30 16 497
227 73 666
339 974 295
843 558 558
6 51 638
541 202 193
72 337 414
173 137 353
47 697 952
462 894 20
474 746 257
55 263 532
113 495 859
148 488 226
846 115 436
855 624 668
404 549 224
943 658 779
135 449 284
306 964 291
423 337 505
968 12 881
46 854 118
326 755 38
873 593 907
815 756 196
219 455 815
610 243 1
427 462 529
835 379 246
162 878 904
172 528 277
876 969 449
17 971 371
937 490 442
288 618 346
154 396 67
270 413 147
542 404 612
393 319 173
827 682 230
782 468 374
777 894 724
850 205 181
85 996 115
207 672 535
669 605 340
431 887 158
660 164 394
953 816 565
601 831 694
928 342 295
445 633 486
388 4 954
686 67 291
20 142 276
754 597 680
609 14 762
790 749 475
821 464 193
260 834 32
319 974 70
198 511 618
259 621 753
873 364 728
962 478 686
227 156 958
585 916 987
996 112 385
830 178 255
394 467 814
342 873 696
426 442 762
1 36 301
630 720 630
55 871 572
97 14 937
943 259 620
0 979 332
909 281 247
658 154 12
421 437 727
817 500 322
747 755 564
466 599 189
561 912 383
851 608 722
298 475 387
881 401 133
308 964 772
236 627 931
128 956 38
448 269 132
839 815 933
353 148 209
769 552 556
379 195 138
363 292 133
930 877 896
401 339 353
550 106 0
413 575 608
37 842 422
209 687 956
134 544 27
848 784 435
490 563 101
824 972 140
980 263 919
143 811 388
623 47 839
865 859 126
585 28 970
305 521 879
729 17 962
32 829 770
124 269 463
704 720 902
691 209 560
195 991 256
622 343 316
21 457 280
894 259 237
298 40 368
131 673 180
344 187 290
557 626 446
355 562 419
314 20 45
756 748 601
345 667 529
657 99 753
527 641 137
438 424 584
337 231 830
933 979 632
313 749 829
800 410 400
863 434 637
100 369 18
630 148 282
272 667 910
597 892 848
800 558 152
86 482 725
184 549 878
639 150 626
880 737 73
714 304 240
638 594 668
745 817 145
472 24 798
695 835 37
744 700 4
801 880 177
223 779 511
771 886 902
408 962 833
937 879 700
563 784 33
733 996 28
495 489 275
546 697 752
841 369 916
967 363 601
601 82 138
545 316 94
130 658 237
382 721 428
898 771 896
848 985 344
234 539 268
559 6 696
565 268 574
124 83 431
801 314 682
759 671 772
688 452 482
848 806 757
765 567 766
874 317 509
571 967 715
383 676 105
93 753 389
796 906 56
503 374 268
227 715 176
789 532 948
195 645 789
761 536 904
694 40 191
649 841 647
302 587 463
319 920 913
267 925 110
929 911 893
612 686 95
578 428 852
117 317 187
169 872 147
388 895 959
209 292 116
796 726 18
228 770 194
646 148 815
184 103 940
519 470 55
855 323 284
839 478 21
51 758 98
682 805 775
866 382 614
922 633 79
720 80 306
423 928 925
533 511 183
938 143 352
169 386 195
31 987 817
127 125 862
285 941 15
489 746 333
954 629 518
409 378 689
492 96 755
664 670 525
555 908 563
326 555 592
84 61 129
42 309 26
629 717 767
794 689 595
117 860 853
625 205 168
737 877 507
811 8 778
119 305 880
475 871 114
330 438 632
987 642 480
1 237 144
221 627 423
198 534 803
689 896 559
337 216 553
222 348 565
844 574 860
347 552 501
647 706 202
954 105 405
420 177 747
115 469 645
924 300 678
668 917 335
533 0 687
909 204 619
878 359 360
712 132 3
739 192 675
935 481 759
227 912 915
958 722 711
900 473 169
309 566 331
606 546 396
742 958 753
472 4 824
377 577 275
203 837 279
697 21 131
33 531 374
460 81 905
378 862 347
837 149 922
793 450 968
560 177 208
977 998 393
499 813 677
381 780 464
187 973 321
991 154 380
429 620 492
47 883 619
896 105 816
880 469 327
518 334 278
463 468 267
91 47 106
391 947 564
634 146 392
987 808 717
661 74 339
632 513 897
465 998 296
623 874 365
172 533 513
108 878 8
800 26 752
195 4 785
879 62 512
70 980 401
245 873 513
521 112 743
351 705 895
732 484 830
617 181 498
580 498 20
61 555 752
423 252 547
309 994 385
825 399 926
58 954 513
359 600 215
772 999 916
929 365 503
773 316 646
535 656 446
994 730 156
182 290 642
695 198 707
893 733 503
207 664 250
828 271 712
738 655 508
648 108 697
734 474 997
164 817 247
629 692 805
122 820 946
870 957 46
52 436 791
790 965 168
816 215 275
86 243 45
221 905 108
544 946 208
785 381 907
202 883 722
423 53 556
391 89 143
607 268 399
131 53 444
884 466 815
303 804 162
16 470 479
684 872 597
720 715 347
383 931 912
867 854 384
240 405 137
321 382 258
457 285 463
422 730 849
736 680 122
461 703 438
11 528 272
989 591 847
429 911 448
956 147 75
849 468 627
869 414 331
358 711 943
164 92 849
584 694 261
721 545 838
474 589 234
689 982 933
950 749 508
500 762 883
637 712 105
661 810 549
731 471 300
578 803 510
343 687 204
768 957 590
10 208 891
322 831 163
522 289 62
175 141 785
253 824 761
691 441 669
467 202 240
273 703 770
428 927 96
230 553 891
653 325 382
122 297 33
286 161 495
598 34 740
381 387 366
549 210 422
672 261 274
775 591 43
87 886 550
971 29 47
779 348 663
300 118 743
118 141 528
165 376 893
721 127 71
365 845 248
984 410 12
940 595 756
734 83 401
24 517 188
551 822 795
797 936 414
608 351 68
644 252 395
19 432 308
392 831 841
964 980 822
230 600 340
82 76 391
204 806 675
42 677 953
235 743 812
483 306 228
445 505 551
166 332 936
174 873 93
779 524 476
907 346 66
11 822 190
188 885 761
604 984 804
204 457 536
7 679 563
732 116 42
893 84 496
546 151 668
22 514 361
416 36 296
155 660 959
187 535 809
110 767 427
811 488 650
494 911 870
975 942 668
261 618 183
849 637 810
9 762 983
825 706 174
983 455 333
326 694 476
216 475 939
84 730 252
285 341 618
295 231 399
327 162 742
351 45 933
375 491 426
492 394 252
353 460 969
728 424 236
494 124 477
831 861 11
603 207 470
42 636 30
460 562 792
873 506 831
905 923 987
476 14 725
599 266 945
486 312 986
6 285 30
824 904 301
58 426 712
894 351 7
803 578 432
622 17 205
136 39 433
248 691 580
671 738 996
277 215 162
869 807 609
831 309 390
563 318 454
189 819 8
727 447 6
179 947 467
864 37 875
944 781 38
398 821 71
660 944 916
370 671 991
445 865 244
557 217 865
74 787 36
945 92 227
702 421 668
128 443 903
543 768 826
584 43 557
436 301 868
575 203 277
398 477 778
444 156 816
321 340 302
232 590 294
536 923 883
940 157 996
280 687 648
843 828 765
885 780 561
71 187 486
769 798 281
609 822 765
117 710 290
510 239 809
741 852 167
606 107 391
754 482 46
924 500 375
907 371 486
186 378 813
703 96 96
550 627 543
644 513 3
727 976 439
967 823 163
408 690 669
118 922 200
883 783 470
580 677 391
780 55 954
940 548 632
331 388 917
773 763 726
839 390 199
937 683 179
644 179 320
506 756 852
423 468 198
833 920 428
138 831 853
791 534 695
829 325 677
288 515 930
548 841 810
343 206 623
228 18 862
30 758 615
742 808 769
113 569 880
577 950 760
68 29 12
521 521 624
269 869 999
177 181 1
194 505 197
382 746 453
942 926 414
848 339 22
272 365 783
329 893 381
439 913 909
52 332 555
931 413 749
117 752 287
882 923 399
258 500 337
725 238 0
80 759 805
723 269 753
737 909 269
207 856 87
671 250 274
480 579 547
904 62 4
260 480 335
888 682 804
800 976 859
615 396 125
771 559 581
708 801 485
679 431 131
252 41 74
105 78 428
238 56 437
948 200 509
302 160 829
407 977 549
986 642 894
728 327 507
997 641 188
46 578 507
274 157 28
562 953 84
157 771 595
753 980 978
613 854 961
942 742 981
513 284 420
558 588 384
68 110 243
950 585 217
949 291 359
542 10 461
992 263 666
778 89 455
114 948 652
236 776 589
358 589 975
897 293 913
261 615 668
483 50 580
401 590 878
881 731 990
242 705 968
843 403 793
809 432 256
13 634 680
248 224 877
174 543 674
478 532 502
792 218 573
724 323 982
590 389 7
322 255 715
224 135 328
223 10 453
922 525 67
877 178 97
856 779 595
585 118 455
768 332 418
817 317 479
929 17 938
612 37 43
541 806 62
751 116 753
310 697 569
238 726 290
964 75 875
10 58 369
571 782 140
988 805 501
820 584 737
591 424 805
415 936 459
161 770 510
689 98 251
852 680 944
75 301 901
866 354 450
145 497 890
446 294 696
758 453 506
790 898 545
370 112 978
645 429 739
823 201 651
581 241 257
957 420 130
484 234 687
374 171 676
487 88 862
582 490 300
311 132 251
870 82 546
185 98 773
314 854 620
858 19 869
767 880 831
874 986 197
863 231 949
355 469 191
3 550 141
467 278 337
405 563 63
639 446 73
704 258 164
987 463 36
618 92 708
551 557 229
208 861 77
77 375 732
136 640 655
854 730 936
772 634 760
902 230 410
498 585 951
864 468 973
649 997 872
300 964 792
800 197 711
71 177 868
621 686 330
408 607 652
461 211 251
304 831 191
157 238 957
457 889 999
407 778 519
624 418 872
388 133 243
82 142 847
847 589 854
195 319 369
599 248 553
456 690 564
533 431 156
793 115 681
370 713 850
417 379 894
93 596 585
909 102 73
799 190 874
4 116 301
110 65 559
119 502 319
822 463 672
55 758 851
895 650 963
29 348 245
926 941 653
731 420 96
769 445 876
840 833 200
239 471 493
923 455 803
547 802 224
494 749 842
451 801 578
278 60 376
408 394 627
691 380 711
351 149 985
638 422 503
73 336 759
276 716 182
990 290 132
180 671 174
110 899 94
890 67 771
523 163 467
373 970 132
480 478 940
278 763 538
455 878 15
448 179 33
616 443 244
654 511 160
482 936 372
680 21 221
176 56 181
51 380 624
9 155 876
615 253 336
844 97 334
553 901 49
987 873 63
474 331 476
640 311 281
522 405 881
129 772 956
910 609 68
75 346 519
617 705 813
154 411 307
137 94 925
817 95 584
440 972 343
31 222 825
193 969 785
662 402 316
423 113 754
558 166 255
842 384 544
373 26 280
174 7 270
601 970 575
786 370 807
113 279 250
368 735 979
541 288 324
456 197 703
323 757 76
747 901 126
11 15 611
596 511 565
586 294 360
569 389 383
553 722 79
