892 487 746
433 794 833
1 217 68
854 403 399
750 125 272
632 909 102
823 82 348
13 929 644
97 723 554
690 684 905
56 902 909
87 616 911
873 522 136
779 675 545
94 509 398
800 269 808
557 667 598
25 248 767
395 196 270
240 279 42
717 585 763
736 875 362
761 591 897
850 91 181
556 69 642
254 235 656
314 152 13
521 825 115
872 331 970
170 800 356
530 93 173
997 910 274
987 51 990
55 379 159
985 2 212
315 57 206
208 583 131
685 568 273
896 677 728
178 183 66
778 375 626
646 167 140
416 171 394
85 885 772
271 311 536
833 406 671
357 414 939
383 244 342
436 626 276
657 816 303
905 786 222
712 462 935
989 946 656
488 350 660
776 552 886
810 274 397
31 74 921
128 556 428
310 62 792
385 757 941
947 211 223
704 304 423
634 268 427
789 787 596
341 552 792
923 71 225
310 899 656
963 252 268
750 761 910
821 338 315
197 985 865
825 16 380
956 275 932
244 936 606
621 666 15
576 939 207
34 839 641
686 70 941
384 203 774
296 900 385
509 699 265
491 634 189
161 377 20
644 169 9
68 723 77
486 661 850
207 925 900
809 560 263
132 72 121
11 214 750
131 798 554
101 849 125
655 480 345
151 67 476
692 816 207
402 970 687
40 399 265
273 599 105
971 997 986
658 500 657
188 872 67
258 945 65
710 403 415
371 821 222
978 474 741
620 212 623
95 393 679
579 809 796
39 23 947
599 948 188
584 135 462
180 740 500
814 783 358
544 925 818
976 144 740
534 739 816
659 731 860
719 34 164
526 783 202
169 981 284
594 858 284
491 5 494
398 995 781
129 271 157
312 476 324
173 830 0
775 999 311
856 882 262
366 196 987
609 836 679
668 221 309
614 152 207
345 357 519
779 562 85
457 80 439
562 927 316
171 938 281
596 555 827
460 699 576
830 261 215
656 455 995
393 413 743
506 279 646
515 816 553
799 718 284
259 755 880
133 219 560
924 968 77
238 686 443
518 409 341
588 89 118
320 544 635
459 859 600
774 298 818
610 819 805
170 552 877
686 607 931
474 8 706
498 247 852
686 856 179
678 303 333
820 260 251
566 897 211
818 402 22
204 579 879
831 457 549
32 684 250
547 68 383
708 413 820
506 784 108
565 370 379
962 955 617
61 694 387
430 431 719
862 812 850
461 461 446
193 401 176
619 282 13
339 743 116
487 274 182
326 772 995
796 29 906
921 664 378
329 277 99
265 305 168
156 413 720
128 565 516
807 362 212
491 347 559
701 72 235
973 686 377
25 472 776
431 473 100
871 463 113
727 623 668
904 942 354
758 179 100
751 688 120
610 746 591
258 277 377
218 500 804
395 597 865
987 372 888
595 971 89
818 763 499
381 673 408
692 237 325
573 465 861
202 579 518
752 187 287
168 967 465
173 911 565
422 499 645
221 767 741
183 420 68
209 111 566
998 192 977
724 767 519
299 906 334
455 190 761
139 215 254
531 296 834
811 442 474
237 953 645
452 620 538
488 980 790
686 398 774
700 909 885
763 353 83
648 7 130
178 59 335
759 305 477
75 302 292
488 632 541
898 848 147
697 398 680
861 128 438
307 544 690
859 550 536
281 650 837
188 50 848
673 12 940
772 369 814
901 519 742
171 640 254
684 441 720
260 457 960
903 971 80
7 286 334
352 19 133
552 425 933
512 236 875
142 75 554
93 749 39
979 928 766
111 36 378
217 501 561
160 277 64
862 688 706
113 871 565
64 74 194
825 174 451
568 658 717
755 567 338
432 482 38
897 962 906
376 843 595
951 561 680
280 385 631
389 238 514
328 194 732
615 648 384
53 868 302
787 287 204
494 361 115
860 469 321
402 278 778
418 519 607
133 381 968
235 443 895
983 862 649
326 268 687
398 562 704
160 249 953
584 324 932
620 147 971
470 799 502
96 113 889
34 429 77
237 395 383
27 815 902
664 1 835
636 996 947
887 639 667
838 64 93
993 774 427
488 155 237
900 352 204
672 673 976
892 944 246
519 997 155
20 871 645
600 758 784
822 287 465
320 298 141
733 102 964
473 380 686
905 87 972
868 563 155
765 809 360
232 316 568
423 363 262
688 749 489
406 3 91
972 124 872
427 285 153
27 121 162
129 982 272
508 863 159
343 540 406
37 71 466
670 646 438
988 499 525
562 969 656
724 867 518
168 15 410
783 677 992
864 998 1
879 903 252
499 829 142
861 490 584
71 783 75
955 329 680
90 317 999
856 465 577
253 690 317
233 398 603
162 917 79
806 264 479
717 447 583
309 188 385
443 469 738
30 405 493
618 216 686
193 4 532
235 153 974
91 992 254
928 926 721
393 634 948
831 444 831
843 393 38
637 101 449
483 844 212
47 937 223
472 958 529
866 270 959
293 430 588
337 949 327
901 641 196
911 976 595
764 796 588
937 494 702
166 211 622
846 214 306
561 842 330
51 986 802
577 901 740
812 405 738
473 861 103
782 39 727
141 631 185
906 696 189
459 246 852
750 428 644
